#,Transaction_ID,Officer_ID,Officer_Name,Site_ID,Site_Name,Site_Location,Activity_ID,Activity_Type,Activity_Description,Activity_Duration,Equipment_Used,Use_More_Than_Five_Equipments,Pollution_Level_Detected,Compliance_Status,Community_Feedback_Rating,Office_Location,Incentive_Received,Compliance_Target_Achieved,Price_ID,Monitoring_Date,Price,Total
12965,3546,24,Wendy Mitchell,224,Croudace Bay Park,"Salamanca Place, Hobart, TAS 7000",1,Water Quality Test,Description 47,7.89,12,true,473.97,Non-Compliant,3,Hobart,No,No,2BCE75F2-0CEE-476F-B05C-16633324E5A5,2022-12-11,315.62,3787.44
12966,2158,10,Samantha Wright,85,Watagan Mountains,"Salamanca Place, Hobart, TAS 7000",4,Air Quality Check,Description 69,6.66,12,true,191.40,Non-Compliant,1,Hobart,No,No,BEB24352-C158-4262-A007-01779F53F958,2022-06-06,441.42,5297.04
12967,3815,15,Hannah Moore,395,King Edward Park,"Darling Harbour, Sydney, NSW 2000",1,Water Quality Test,Description 117,4.81,4,false,315.58,Compliant,1,Sydney,No,No,330712EA-4CDB-4192-8494-00D800A6E742,2022-05-17,373.30,1493.20
12968,3389,11,Paula Young,525,Speers Point Park,"Glenelg Beach, Adelaide, SA 5045",3,Noise Level Measurement,Description 122,6.00,19,true,144.18,Compliant,1,Adelaide,No,No,975CC66D-BE95-439F-94B1-0D5B4C7779FA,2022-07-12,265.69,5048.11
12969,821,26,Uma Allen,315,Nobbys Beach,"Cottesloe Beach, Perth, WA 6011",4,Air Quality Check,Description 162,4.54,3,false,0.26,Compliant,4,Perth,No,No,0DB8F758-1008-4579-A61D-0C95517E592D,2022-09-30,134.54,403.62
12970,2554,21,Xena Perez,524,Nobbys Beach,"Federation Square, Melbourne, VIC 3000",4,Air Quality Check,Description 157,4.75,7,true,104.04,Compliant,4,Melbourne,Yes,No,B6A03CA7-7A51-4EA4-8A6B-02D901970DA7,2022-03-06,365.17,2556.19
12971,369,1,Megan Lewis,311,King Edward Park,"Lake Burley Griffin, Canberra, ACT 2600",4,Air Quality Check,Description 142,6.15,10,true,428.20,Compliant,1,Canberra,No,No,386A7EAF-9B2C-4571-AF5C-02D1DD563D23,2022-02-13,408.40,4084.00
12972,4436,12,Beth Smith,447,Glenrock State Conservation Area,"Federation Square, Melbourne, VIC 3000",2,Soil Quality Test,Description 105,5.49,12,true,47.08,Non-Compliant,3,Melbourne,Yes,No,A8C1139B-C85A-4587-90DF-15AB0484933B,2022-08-11,466.58,5598.96
12973,2609,13,Jane White,293,Croudace Bay Park,"Parliament House, Canberra, ACT 2600",4,Air Quality Check,Description 55,4.12,18,true,390.83,Compliant,2,Canberra,Yes,No,0DB8F758-1008-4579-A61D-0C95517E592D,2022-09-30,134.54,2421.72
12974,714,15,Hannah Moore,9,Belmont Wetlands State Park,"South Bank, Brisbane, QLD 4101",3,Noise Level Measurement,Description 85,1.74,16,true,366.66,Compliant,5,Brisbane,No,No,98B85BEE-1181-4F32-9710-15420508A71C,2022-02-25,142.87,2285.92
12975,4520,8,Zoe Ward,64,Awaba State Forest,"Kings Park, Perth, WA 6005",4,Air Quality Check,Description 20,7.44,5,false,386.25,Compliant,5,Perth,No,No,821BB7E5-104A-4A2A-A62F-33B15F185B49,2022-07-27,107.28,536.40
12976,3945,19,Alice Johnson,473,Toronto Foreshore,"Victory Parade, Toronto, NSW 2283",3,Noise Level Measurement,Description 109,7.95,2,false,450.35,Compliant,4,Gold Coast,Yes,No,6E1D49D3-A069-4244-82BA-161F73DD7C51,2022-06-21,313.74,627.48
12977,4951,13,Jane White,517,Jesmond Park,"Salamanca Place, Hobart, TAS 7000",3,Noise Level Measurement,Description 137,1.92,11,true,485.65,Compliant,4,Hobart,No,No,05EEC497-4CDF-436B-A6D0-0C78D825E148,2022-12-18,245.39,2699.29
12978,2724,1,Megan Lewis,401,Charlestown Park,"Parliament House, Canberra, ACT 2600",4,Air Quality Check,Description 11,1.42,1,false,280.72,Compliant,3,Canberra,No,No,CABC4A9A-7C79-403D-B8E9-102B3C12AC87,2022-09-04,232.22,232.22
12979,2991,12,Beth Smith,468,Glenrock State Conservation Area,"St Kilda Road, Melbourne, VIC 3004",4,Air Quality Check,Description 124,1.16,17,true,56.34,Compliant,5,Melbourne,Yes,No,4C0972CC-0AA4-4FE1-8EF7-22DCD17CCD6F,2022-06-04,406.54,6911.18
12980,1449,6,Grace Jones,553,Belmont Wetlands State Park,"Kalaroo Road, Redhead, NSW 2290",2,Soil Quality Test,Description 22,4.06,13,true,205.97,Non-Compliant,5,Darwin,No,No,D99CBE64-179F-474A-AABA-23B418DAF3FA,2022-02-21,413.99,5381.87
12981,141,9,Vicky Turner,569,Croudace Bay Park,"Cottesloe Beach, Perth, WA 6011",2,Soil Quality Test,Description 20,2.54,3,false,73.44,Compliant,5,Perth,Yes,No,5BBD0BAC-5571-4AFC-B940-0044E3E3EE9E,2022-09-11,413.43,1240.29
12982,3030,26,Uma Allen,429,Mount Sugarloaf,"Queen Street Mall, Brisbane, QLD 4000",4,Air Quality Check,Description 9,6.08,7,true,382.12,Non-Compliant,2,Brisbane,No,No,855990A6-8378-4186-B39B-18905CFFC870,2022-12-28,144.87,1014.09
12983,2991,29,Catherine Lee,267,Watagan Mountains,"Kings Park, Perth, WA 6005",3,Noise Level Measurement,Description 79,4.37,19,true,248.21,Compliant,4,Perth,No,No,0F4623B1-00E8-4FDE-9831-0C8EBB7AEB5D,2022-06-15,252.27,4793.13
12984,452,18,Rachel King,314,Awaba State Forest,"Queen Street Mall, Brisbane, QLD 4000",4,Air Quality Check,Description 185,1.64,4,false,126.84,Compliant,2,Brisbane,Yes,Yes,9B22D440-94E4-4EE8-9D10-253EBF37AF6F,2022-09-29,432.57,1730.28
12985,1437,19,Alice Johnson,303,Heaton State Forest,"Kings Park, Perth, WA 6005",1,Water Quality Test,Description 181,7.19,12,true,206.27,Non-Compliant,1,Perth,No,No,C8971421-45F5-4396-832C-02AEC0C09022,2022-05-10,431.20,5174.40
12986,821,16,Olivia Hall,517,Jesmond Park,"Salamanca Place, Hobart, TAS 7000",1,Water Quality Test,Description 52,4.84,8,true,368.53,Non-Compliant,2,Hobart,Yes,Yes,315BE3BD-DB24-4997-BB4F-0E31C430A585,2022-07-26,249.87,1998.96
12987,3131,4,Diana Taylor,339,Toronto Foreshore,"South Bank, Brisbane, QLD 4101",3,Noise Level Measurement,Description 17,1.51,12,true,453.25,Non-Compliant,3,Brisbane,Yes,No,F4D4F9F2-E971-4C00-97AD-24FAE7DA80CA,2022-01-25,141.44,1697.28
12988,2729,7,Laura Clark,222,Awaba State Forest,"Mindil Beach, Darwin, NT 0820",4,Air Quality Check,Description 22,3.68,1,false,294.72,Non-Compliant,5,Darwin,Yes,Yes,D32720E2-CC03-4E7A-AE90-01D43A71CD67,2022-12-12,303.09,303.09
12989,4997,27,Fiona Wilson,413,Belmont Wetlands State Park,"Glenelg Beach, Adelaide, SA 5045",3,Noise Level Measurement,Description 183,6.40,14,true,229.49,Compliant,4,Adelaide,No,No,61FBE477-2D9A-4CAB-BB95-00AEF3EA7D94,2022-10-01,370.66,5189.24
12990,2408,21,Xena Perez,350,Richley Reserve,"Federation Square, Melbourne, VIC 3000",2,Soil Quality Test,Description 171,4.97,6,true,121.89,Compliant,1,Melbourne,No,No,7C7DDF3B-58D0-4B3E-A886-0D86A7B4C399,2022-07-15,218.62,1311.72
12991,3332,7,Laura Clark,457,Speers Point Park,"Park Road, Speers Point, NSW 2284",1,Water Quality Test,Description 111,7.21,6,true,407.31,Compliant,1,Adelaide,Yes,Yes,159BB4DB-0642-4A6F-BDD7-0CA302A39DF1,2022-06-19,204.33,1225.98
12992,3974,24,Wendy Mitchell,33,Warners Bay Foreshore,"Broadbeach, Gold Coast, QLD 4218",2,Soil Quality Test,Description 1,5.04,13,true,97.96,Compliant,5,Gold Coast,No,No,874C59D0-A1F6-4794-B0B5-008B57CBBCC7,2022-02-28,107.74,1400.62
12993,710,21,Xena Perez,403,Blackbutt Nature Reserve,"Cottesloe Beach, Perth, WA 6011",1,Water Quality Test,Description 107,1.74,17,true,38.96,Compliant,4,Perth,Yes,No,2BCE75F2-0CEE-476F-B05C-16633324E5A5,2022-12-11,315.62,5365.54
12994,2369,1,Megan Lewis,462,Croudace Bay Park,"Mount Wellington, Hobart, TAS 7054",3,Noise Level Measurement,Description 60,2.92,6,true,358.20,Non-Compliant,2,Hobart,Yes,No,ED1A05FE-5EBD-4216-BD63-018FE2CB8A67,2022-06-23,278.60,1671.60
12995,4330,5,Yvonne Cook,476,Watagan Mountains,"Wharf Road, Newcastle East, NSW 2300",2,Soil Quality Test,Description 128,1.79,18,true,445.14,Compliant,4,Newcastle,Yes,Yes,E2BDFDBE-40AC-4E93-BB3E-150BD995143C,2022-08-04,336.76,6061.68
12996,325,9,Vicky Turner,364,King Edward Park,"South Bank, Brisbane, QLD 4101",1,Water Quality Test,Description 69,5.08,19,true,265.03,Compliant,2,Brisbane,Yes,No,4096668A-EEC5-4C6E-899F-150BF4131282,2022-11-16,404.03,7676.57
12997,3712,6,Grace Jones,170,King Edward Park,"Surfers Paradise Beach, Gold Coast, QLD 4217",4,Air Quality Check,Description 153,5.21,4,false,285.85,Non-Compliant,1,Gold Coast,Yes,No,1918B448-B1DB-4A1F-80B5-006638E73D7A,2022-02-17,239.44,957.76
12998,1748,29,Catherine Lee,31,Hunter Wetlands Centre,"Queen Street Mall, Brisbane, QLD 4000",3,Noise Level Measurement,Description 27,5.80,18,true,432.72,Non-Compliant,2,Brisbane,Yes,No,71194528-09DF-4925-8127-01D8A03200DC,2022-04-27,369.48,6650.64
12999,4282,19,Alice Johnson,533,King Edward Park,"Rundle Mall, Adelaide, SA 5000",1,Water Quality Test,Description 67,2.56,14,true,397.21,Compliant,2,Adelaide,No,No,1DA84609-A9D9-4DE0-95DA-25637C470379,2022-06-27,363.50,5089.00
13000,995,18,Rachel King,356,Newcastle Beach,"Salamanca Place, Hobart, TAS 7000",4,Air Quality Check,Description 100,7.79,16,true,51.11,Non-Compliant,3,Hobart,No,No,952BB144-1E08-43B5-83F8-013E7C8AD80B,2022-01-02,219.81,3516.96
13001,4246,8,Zoe Ward,548,Newcastle Beach,"Kings Park, Perth, WA 6005",1,Water Quality Test,Description 195,2.25,13,true,62.80,Non-Compliant,3,Perth,No,No,0FDE6383-516C-483A-AEA4-28CF47543FA4,2022-09-08,261.99,3405.87
13002,1535,15,Hannah Moore,358,Mount Sugarloaf,"Darling Harbour, Sydney, NSW 2000",4,Air Quality Check,Description 72,1.20,12,true,190.44,Non-Compliant,4,Sydney,Yes,No,C8971421-45F5-4396-832C-02AEC0C09022,2022-05-10,431.20,5174.40
13003,4735,18,Rachel King,533,King Edward Park,"Rundle Mall, Adelaide, SA 5000",4,Air Quality Check,Description 26,2.80,12,true,203.03,Non-Compliant,4,Adelaide,Yes,No,B49B5A1A-2882-4AB3-9896-0C68673B269B,2022-12-22,364.29,4371.48
13004,3673,27,Fiona Wilson,421,Heaton State Forest,"Lake Burley Griffin, Canberra, ACT 2600",3,Noise Level Measurement,Description 164,7.08,18,true,76.87,Non-Compliant,4,Canberra,No,No,DBA72CFB-2CC3-47E9-A03F-16DC82EDA9B5,2022-09-24,487.68,8778.24
13005,2524,9,Vicky Turner,376,Lambton Park,"Broadbeach, Gold Coast, QLD 4218",2,Soil Quality Test,Description 186,1.95,20,true,419.11,Non-Compliant,4,Gold Coast,No,No,363221C3-8CAB-4347-AD99-0CA347D225CC,2022-12-13,247.22,4944.40
13006,3464,9,Vicky Turner,238,King Edward Park,"Mindil Beach, Darwin, NT 0820",2,Soil Quality Test,Description 159,7.07,12,true,493.48,Non-Compliant,1,Darwin,No,No,80F8ECFE-AC4C-4AC9-B7F9-02917B104149,2022-12-24,278.79,3345.48
13007,705,21,Xena Perez,468,Glenrock State Conservation Area,"St Kilda Road, Melbourne, VIC 3004",3,Noise Level Measurement,Description 120,2.85,12,true,204.86,Compliant,3,Melbourne,No,No,FD93A92A-F24B-4D6F-B26E-1598E0E79439,2022-02-05,368.18,4418.16
13008,3911,8,Zoe Ward,199,Speers Point Park,"Mindil Beach, Darwin, NT 0820",1,Water Quality Test,Description 56,2.19,7,true,240.31,Compliant,3,Darwin,Yes,Yes,855990A6-8378-4186-B39B-18905CFFC870,2022-12-28,144.87,1014.09
13009,3206,24,Wendy Mitchell,540,King Edward Park,"Reserve Road, Newcastle, NSW 2300",1,Water Quality Test,Description 82,4.41,18,true,438.40,Non-Compliant,5,Sydney,No,No,5EEEF3E4-E974-4103-8DD8-1105809F278D,2022-08-22,114.54,2061.72
13010,525,14,Natalie Walker,517,Jesmond Park,"Salamanca Place, Hobart, TAS 7000",4,Air Quality Check,Description 161,7.17,2,false,394.15,Non-Compliant,4,Hobart,No,No,64D3349C-B3A6-4738-806D-016506B71C20,2022-11-11,159.19,318.38
13011,2353,12,Beth Smith,157,Watagan Mountains,"Parliament House, Canberra, ACT 2600",2,Soil Quality Test,Description 37,5.65,17,true,426.11,Non-Compliant,4,Canberra,Yes,No,86C7EF79-7892-4669-B224-188CB27166AF,2022-04-07,236.86,4026.62
13012,4917,29,Catherine Lee,473,Toronto Foreshore,"Victory Parade, Toronto, NSW 2283",2,Soil Quality Test,Description 184,2.61,11,true,128.08,Non-Compliant,1,Adelaide,Yes,No,159BB4DB-0642-4A6F-BDD7-0CA302A39DF1,2022-06-19,204.33,2247.63
13013,4814,14,Natalie Walker,476,Watagan Mountains,"Wharf Road, Newcastle East, NSW 2300",3,Noise Level Measurement,Description 196,7.67,13,true,38.79,Compliant,2,Newcastle,Yes,No,294B74DE-5D9A-4D75-9881-15357AB3F478,2022-04-20,248.96,3236.48
13014,2206,4,Diana Taylor,567,Hunter Wetlands Centre,"Mindil Beach, Darwin, NT 0820",1,Water Quality Test,Description 84,3.84,13,true,271.10,Compliant,5,Darwin,No,No,310DD7FB-D8B4-4DF0-B294-182EED8BAAFE,2022-02-04,475.38,6179.94
13015,4672,11,Paula Young,478,Blackbutt Nature Reserve,"Darwin Waterfront, Darwin, NT 0800",2,Soil Quality Test,Description 108,3.81,13,true,341.11,Compliant,5,Darwin,Yes,Yes,764A288D-5F18-40A7-B44C-00AF9E607BD0,2022-11-26,263.95,3431.35
13016,4591,11,Paula Young,581,Braye Park,"Wrightson Avenue, Bar Beach, NSW 2300",3,Noise Level Measurement,Description 89,5.78,1,false,384.60,Compliant,4,Sydney,No,No,971B9577-BC7F-408E-B6E6-351007558A1D,2022-02-15,154.65,154.65
13017,1895,5,Yvonne Cook,350,Richley Reserve,"Federation Square, Melbourne, VIC 3000",1,Water Quality Test,Description 36,1.26,11,true,84.01,Non-Compliant,1,Melbourne,No,No,86C7EF79-7892-4669-B224-188CB27166AF,2022-04-07,236.86,2605.46
13018,985,13,Jane White,87,Hunter Wetlands Centre,"Darling Harbour, Sydney, NSW 2000",2,Soil Quality Test,Description 167,3.40,17,true,51.32,Compliant,3,Sydney,Yes,Yes,1918B448-B1DB-4A1F-80B5-006638E73D7A,2022-02-17,239.44,4070.48
13019,3945,18,Rachel King,368,Heaton State Forest,"Shortland Esplanade, Newcastle, NSW 2300",4,Air Quality Check,Description 79,5.61,2,false,119.43,Non-Compliant,2,Newcastle,Yes,Yes,D4349798-14E3-4883-A9E3-015C14B861ED,2022-05-30,237.80,475.60
13020,776,29,Catherine Lee,553,Belmont Wetlands State Park,"Kalaroo Road, Redhead, NSW 2290",3,Noise Level Measurement,Description 20,4.33,1,false,273.31,Non-Compliant,1,Brisbane,Yes,Yes,76A5C000-00ED-4914-A9D3-15F7E62FCD36,2022-12-14,171.68,171.68
13021,3871,4,Diana Taylor,30,Belmont Wetlands State Park,"Broadbeach, Gold Coast, QLD 4218",1,Water Quality Test,Description 186,3.13,12,true,446.55,Non-Compliant,2,Gold Coast,Yes,Yes,57A0EDB0-6673-4EEC-B33D-024202A74F14,2022-06-16,198.99,2387.88
13022,3591,9,Vicky Turner,39,Glenrock State Conservation Area,"John Parade, Merewether, NSW 2291",1,Water Quality Test,Description 27,6.69,13,true,301.72,Non-Compliant,4,Newcastle,Yes,Yes,80F8ECFE-AC4C-4AC9-B7F9-02917B104149,2022-12-24,278.79,3624.27
13023,3448,26,Uma Allen,462,Croudace Bay Park,"Mount Wellington, Hobart, TAS 7054",4,Air Quality Check,Description 120,2.16,19,true,376.39,Compliant,1,Hobart,No,No,9C48CF25-1A49-45C2-886F-00C00D51D438,2022-08-31,217.46,4131.74
13024,574,15,Hannah Moore,282,Redhead Beach,"Beach Road, Redhead, NSW 2290",1,Water Quality Test,Description 72,5.07,11,true,230.37,Non-Compliant,4,Brisbane,Yes,No,6A52FEF6-5715-4068-A94F-019799FDCACB,2022-03-14,395.16,4346.76
13025,1111,18,Rachel King,11,Newcastle Beach,"St Kilda Road, Melbourne, VIC 3004",2,Soil Quality Test,Description 124,2.16,12,true,52.15,Non-Compliant,5,Melbourne,No,No,670723F0-4F2F-4110-8E77-17071C1DBCA5,2022-02-10,452.66,5431.92
13026,4374,26,Uma Allen,228,Toronto Foreshore,"Mindil Beach, Darwin, NT 0820",4,Air Quality Check,Description 4,7.33,6,true,298.54,Non-Compliant,4,Darwin,Yes,Yes,68657A8B-5AF8-4B41-8141-075CBB7353CB,2022-10-30,261.45,1568.70
13027,2320,24,Wendy Mitchell,364,King Edward Park,"South Bank, Brisbane, QLD 4101",2,Soil Quality Test,Description 49,3.70,4,false,362.00,Non-Compliant,1,Brisbane,Yes,No,3C1366B9-2B45-4308-83A2-0295CBB6B43D,2022-02-14,325.81,1303.24
13028,2881,6,Grace Jones,471,Hunter Wetlands Centre,"Surfers Paradise Beach, Gold Coast, QLD 4217",1,Water Quality Test,Description 180,2.56,14,true,281.66,Non-Compliant,1,Gold Coast,Yes,Yes,30773F91-355E-4A82-AFF6-02CE27F278AD,2022-03-03,170.55,2387.70
13029,597,27,Fiona Wilson,533,King Edward Park,"Rundle Mall, Adelaide, SA 5000",1,Water Quality Test,Description 121,5.92,4,false,479.00,Non-Compliant,2,Adelaide,No,No,E244EDE9-6334-4D74-A050-187FF18341C8,2022-08-16,282.57,1130.28
13030,1324,6,Grace Jones,528,Charlestown Park,"Lake Burley Griffin, Canberra, ACT 2600",1,Water Quality Test,Description 119,3.98,20,true,312.75,Non-Compliant,2,Canberra,Yes,Yes,55EB702C-E543-44D3-87A7-013D3A62856C,2022-09-06,318.44,6368.80
13031,2951,5,Yvonne Cook,437,King Edward Park,"Circular Quay, Sydney, NSW 2000",3,Noise Level Measurement,Description 92,7.89,5,false,296.48,Compliant,2,Sydney,Yes,Yes,0FDE6383-516C-483A-AEA4-28CF47543FA4,2022-09-08,261.99,1309.95
13032,202,4,Diana Taylor,507,King Edward Park,"Darwin Waterfront, Darwin, NT 0800",2,Soil Quality Test,Description 56,5.15,5,false,453.61,Compliant,3,Darwin,No,No,E7150220-2BF1-4DB5-B46C-0004A004DC57,2022-03-21,141.11,705.55
13033,2567,5,Yvonne Cook,268,Redhead Beach,"South Bank, Brisbane, QLD 4101",2,Soil Quality Test,Description 96,4.38,3,false,136.29,Compliant,4,Brisbane,Yes,No,315BE3BD-DB24-4997-BB4F-0E31C430A585,2022-07-26,249.87,749.61
13034,225,2,Tina Scott,407,Warners Bay Foreshore,"Salamanca Place, Hobart, TAS 7000",3,Noise Level Measurement,Description 29,7.26,13,true,212.73,Compliant,2,Hobart,No,No,C9C0394E-9EE1-47C0-9976-02600BCA4D68,2022-11-30,249.77,3247.01
13035,2315,20,Kate Harris,218,Watagan Mountains,"Lake Burley Griffin, Canberra, ACT 2600",1,Water Quality Test,Description 79,4.22,13,true,375.02,Compliant,1,Canberra,Yes,No,33FC715C-DE75-4AB2-B8AD-0D7B318B7E23,2022-04-19,151.83,1973.79
13036,4256,11,Paula Young,540,King Edward Park,"Reserve Road, Newcastle, NSW 2300",4,Air Quality Check,Description 67,2.43,5,false,266.92,Non-Compliant,4,Sydney,No,No,51F16863-C5DB-42CA-9D0C-177222E41DEA,2022-02-06,491.90,2459.50
13037,823,12,Beth Smith,218,Watagan Mountains,"Lake Burley Griffin, Canberra, ACT 2600",1,Water Quality Test,Description 168,2.81,18,true,427.60,Compliant,4,Canberra,Yes,Yes,9B22D440-94E4-4EE8-9D10-253EBF37AF6F,2022-09-29,432.57,7786.26
13038,2974,13,Jane White,507,King Edward Park,"Darwin Waterfront, Darwin, NT 0800",2,Soil Quality Test,Description 86,5.54,11,true,198.64,Non-Compliant,5,Darwin,Yes,Yes,52E0D94A-12C2-45EF-BEB1-01D2C1C9EBFA,2022-10-18,179.27,1971.97
13039,4421,6,Grace Jones,471,Hunter Wetlands Centre,"Surfers Paradise Beach, Gold Coast, QLD 4217",3,Noise Level Measurement,Description 197,1.89,4,false,456.89,Compliant,4,Gold Coast,No,No,EFEB1B08-2449-43E4-BC73-0F258AF3B29C,2022-08-05,352.63,1410.52
13040,2738,11,Paula Young,236,Hunter Wetlands Centre,"Broadbeach, Gold Coast, QLD 4218",4,Air Quality Check,Description 49,6.97,2,false,137.75,Compliant,5,Gold Coast,No,No,D17EE40F-A8F5-4702-89E7-158EF8ADE8BC,2022-01-22,475.72,951.44
13041,911,8,Zoe Ward,83,Braye Park,"Rundle Mall, Adelaide, SA 5000",4,Air Quality Check,Description 14,4.67,3,false,203.24,Non-Compliant,2,Adelaide,Yes,Yes,13C74404-2026-46B2-B6DB-025078EE6CFA,2022-04-03,272.72,818.16
13042,366,13,Jane White,238,King Edward Park,"Mindil Beach, Darwin, NT 0820",1,Water Quality Test,Description 111,1.97,7,true,285.16,Compliant,1,Darwin,Yes,Yes,ED019E18-0F6E-468E-8681-0053E770E06B,2022-11-23,433.86,3037.02
13043,3170,6,Grace Jones,364,King Edward Park,"South Bank, Brisbane, QLD 4101",3,Noise Level Measurement,Description 151,2.37,18,true,278.59,Compliant,3,Brisbane,No,No,E031C60D-E3C6-499F-B646-23646FF65F02,2022-11-22,345.69,6222.42
13044,731,5,Yvonne Cook,569,Croudace Bay Park,"Cottesloe Beach, Perth, WA 6011",4,Air Quality Check,Description 56,3.70,5,false,432.61,Non-Compliant,5,Perth,Yes,No,2427DF50-2F9A-4871-BC4E-02A3AE366AE3,2022-07-16,269.94,1349.70
13045,899,23,Ella Brown,510,Blackbutt Nature Reserve,"Carnley Avenue, Kotara, NSW 2289",2,Soil Quality Test,Description 190,6.19,6,true,88.12,Non-Compliant,3,Newcastle,No,No,3054F207-C11E-4907-B57A-0024E5BDCAE1,2022-10-05,169.43,1016.58
13046,4760,12,Beth Smith,409,Awaba State Forest,"Darling Harbour, Sydney, NSW 2000",3,Noise Level Measurement,Description 2,3.37,7,true,348.89,Non-Compliant,3,Sydney,No,No,C97294AC-FDD4-44B0-BB2D-106C07E1665A,2022-02-02,202.11,1414.77
13047,2025,10,Samantha Wright,422,King Edward Park,"Queen Street Mall, Brisbane, QLD 4000",2,Soil Quality Test,Description 133,1.50,11,true,241.81,Compliant,5,Brisbane,Yes,No,C7CF28E3-996E-4B6B-8AC2-3DF9AF278322,2022-05-19,263.44,2897.84
13048,4391,19,Alice Johnson,318,Warners Bay Foreshore,"Mount Wellington, Hobart, TAS 7054",4,Air Quality Check,Description 200,3.40,16,true,410.42,Non-Compliant,4,Hobart,Yes,No,21F42475-8E3F-479B-9C4A-33559E7E0D27,2022-03-16,140.49,2247.84
13049,2919,23,Ella Brown,379,Jesmond Park,"Kings Park, Perth, WA 6005",1,Water Quality Test,Description 195,1.77,4,false,130.43,Non-Compliant,1,Perth,No,No,5608ADC8-C5BE-4197-B01A-00C9EBEACE98,2022-09-05,262.88,1051.52
13050,2137,14,Natalie Walker,100,Waratah Park,"Mount Wellington, Hobart, TAS 7054",3,Noise Level Measurement,Description 187,1.24,12,true,384.35,Compliant,5,Hobart,Yes,Yes,008808ED-5063-491C-8C45-335E3AC75B6E,2022-06-22,340.74,4088.88
13051,708,15,Hannah Moore,557,Awaba State Forest,"Rundle Mall, Adelaide, SA 5000",3,Noise Level Measurement,Description 87,3.55,5,false,233.32,Non-Compliant,5,Adelaide,Yes,No,5BBD0BAC-5571-4AFC-B940-0044E3E3EE9E,2022-09-11,413.43,2067.15
13052,1733,6,Grace Jones,14,Waratah Park,"Surfers Paradise Beach, Gold Coast, QLD 4217",4,Air Quality Check,Description 42,5.42,15,true,398.98,Compliant,1,Gold Coast,Yes,Yes,51C3328A-A852-4670-B864-32C410916EBF,2022-04-29,118.29,1774.35
13053,4478,2,Tina Scott,413,Belmont Wetlands State Park,"Glenelg Beach, Adelaide, SA 5045",4,Air Quality Check,Description 185,5.28,4,false,183.60,Compliant,2,Adelaide,Yes,No,6C87DC5B-A00C-458F-9B55-0244081A46E1,2022-08-03,252.88,1011.52
13054,1774,16,Olivia Hall,314,Awaba State Forest,"Queen Street Mall, Brisbane, QLD 4000",2,Soil Quality Test,Description 144,6.15,1,false,160.75,Non-Compliant,3,Brisbane,Yes,Yes,0A1C32B4-D3B8-4B9C-BEAF-004E7A42C021,2022-01-24,450.63,450.63
13055,1561,24,Wendy Mitchell,543,Lambton Park,"Darling Harbour, Sydney, NSW 2000",3,Noise Level Measurement,Description 88,5.23,2,false,53.91,Non-Compliant,2,Sydney,No,No,FDB56D5C-90F6-4E69-B2B4-251F221D4990,2022-10-26,352.67,705.34
13056,117,9,Vicky Turner,413,Belmont Wetlands State Park,"Glenelg Beach, Adelaide, SA 5045",3,Noise Level Measurement,Description 136,5.75,10,true,140.23,Compliant,2,Adelaide,No,No,4F7D933A-4190-4324-B57E-019FBEDF1CD6,2022-12-15,226.72,2267.20
13057,1959,8,Zoe Ward,406,Glenrock State Conservation Area,"Circular Quay, Sydney, NSW 2000",3,Noise Level Measurement,Description 27,4.27,10,true,1.91,Non-Compliant,3,Sydney,Yes,No,3957F0E7-8651-4624-95E2-0C6E3BD1B493,2022-01-21,306.97,3069.70
13058,1524,11,Paula Young,25,Belmont Wetlands State Park,"Rundle Mall, Adelaide, SA 5000",1,Water Quality Test,Description 21,1.12,20,true,139.29,Compliant,4,Adelaide,Yes,No,4511466B-E142-4D9D-86D2-0D567DB6BF5F,2022-10-23,152.46,3049.20
13059,1547,9,Vicky Turner,520,Awaba State Forest,"Reserve Road, Newcastle, NSW 2300",4,Air Quality Check,Description 159,7.36,18,true,335.70,Compliant,3,Sydney,No,No,16FF699C-B6A7-4DE4-AFBB-021375D3FB45,2022-04-02,468.31,8429.58
13060,2616,15,Hannah Moore,568,Mount Sugarloaf,"Glenelg Beach, Adelaide, SA 5045",1,Water Quality Test,Description 142,3.06,14,true,55.99,Compliant,4,Adelaide,Yes,Yes,B7AF825F-CBFE-47ED-960B-167D1C9D8D50,2022-12-30,406.29,5688.06
13061,1594,26,Uma Allen,473,Toronto Foreshore,"Victory Parade, Toronto, NSW 2283",4,Air Quality Check,Description 36,1.39,9,true,423.11,Compliant,2,Darwin,Yes,No,6274B1B2-3F39-42F0-9739-0052FA197CD0,2022-08-10,415.65,3740.85
13062,2710,21,Xena Perez,309,Heaton State Forest,"Heaton Road, Awaba, NSW 2283",1,Water Quality Test,Description 176,2.53,20,true,317.12,Compliant,1,Hobart,Yes,No,097EAD46-02DE-4ED5-A311-01CA2F899739,2022-09-20,261.48,5229.60
13063,506,12,Beth Smith,448,Speers Point Park,"Salamanca Place, Hobart, TAS 7000",4,Air Quality Check,Description 117,1.14,16,true,348.87,Non-Compliant,1,Hobart,No,No,C7358052-CFD1-4771-8F54-159FC2273E7B,2022-11-25,489.62,7833.92
